,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
457,-73.58,45.5,MCTAVISH,7024745,2022-04-03,2022,4,3,4.5,,1.0,,2.8,,15.2,,0.0,,0.0,,11.0,,,,
458,-73.58,45.5,MCTAVISH,7024745,2022-04-04,2022,4,4,10.6,,1.4,,6.0,,12.0,,0.0,,0.0,,8.0,1.0,,32.0,
459,-73.58,45.5,MCTAVISH,7024745,2022-04-05,2022,4,5,12.6,,1.3,,6.9,,11.1,,0.0,,0.2,,3.0,,,,
460,-73.58,45.5,MCTAVISH,7024745,2022-04-06,2022,4,6,12.7,,1.9,,7.3,,10.7,,0.0,,0.0,,,,,,
461,-73.58,45.5,MCTAVISH,7024745,2022-04-07,2022,4,7,8.1,,1.5,,4.8,,13.2,,0.0,,37.9,,,,,,
462,-73.58,45.5,MCTAVISH,7024745,2022-04-08,2022,4,8,7.4,,1.2,,4.3,,13.7,,0.0,,6.8,,,,,,
463,-73.58,45.5,MCTAVISH,7024745,2022-04-09,2022,4,9,7.3,,3.6,,5.4,,12.6,,0.0,,0.7,,,,,,
464,-73.58,45.5,MCTAVISH,7024745,2022-04-10,2022,4,10,9.3,,2.2,,5.8,,12.2,,0.0,,1.8,,,,,,
465,-73.58,45.5,MCTAVISH,7024745,2022-04-11,2022,4,11,12.5,,1.2,,6.8,,11.2,,0.0,,0.2,,,,,,
466,-73.58,45.5,MCTAVISH,7024745,2022-04-12,2022,4,12,17.3,,8.3,,12.8,,5.2,,0.0,,1.6,,,1.0,,40.0,
467,-73.58,45.5,MCTAVISH,7024745,2022-04-13,2022,4,13,11.6,,6.5,,9.0,,9.0,,0.0,,8.1,,,,,,
468,-73.58,45.5,MCTAVISH,7024745,2022-04-14,2022,4,14,11.6,,6.1,,8.9,,9.1,,0.0,,7.6,,,,,,
469,-73.58,45.5,MCTAVISH,7024745,2022-04-15,2022,4,15,15.6,,4.5,,10.1,,7.9,,0.0,,9.0,,,20.0,,50.0,
470,-73.58,45.5,MCTAVISH,7024745,2022-04-16,2022,4,16,8.2,,1.7,,4.9,,13.1,,0.0,,7.0,,,19.0,,32.0,
471,-73.58,45.5,MCTAVISH,7024745,2022-04-17,2022,4,17,6.8,,0.5,,3.7,,14.3,,0.0,,0.0,,,35.0,,35.0,
472,-73.58,45.5,MCTAVISH,7024745,2022-04-18,2022,4,18,10.1,,0.2,,5.2,,12.8,,0.0,,2.0,,,20.0,,35.0,
473,-73.58,45.5,MCTAVISH,7024745,2022-04-19,2022,4,19,4.7,,0.3,,2.5,,15.5,,0.0,,31.8,,7.0,1.0,,39.0,
474,-73.58,45.5,MCTAVISH,7024745,2022-04-20,2022,4,20,8.4,,1.8,,5.1,,12.9,,0.0,,0.2,,3.0,22.0,,32.0,
475,-73.58,45.5,MCTAVISH,7024745,2022-04-21,2022,4,21,11.7,,1.3,,6.5,,11.5,,0.0,,3.3,,,16.0,,42.0,
476,-73.58,45.5,MCTAVISH,7024745,2022-04-22,2022,4,22,11.8,,4.6,,8.2,,9.8,,0.0,,0.0,,,35.0,,37.0,
477,-73.58,45.5,MCTAVISH,7024745,2022-04-23,2022,4,23,10.0,,1.7,,5.8,,12.2,,0.0,,0.0,,,,,,
478,-73.58,45.5,MCTAVISH,7024745,2022-04-24,2022,4,24,13.1,,2.9,,8.0,,10.0,,0.0,,0.0,,,,,,
479,-73.58,45.5,MCTAVISH,7024745,2022-04-25,2022,4,25,19.4,,5.5,,12.5,,5.5,,0.0,,0.0,,,18.0,,33.0,
480,-73.58,45.5,MCTAVISH,7024745,2022-04-26,2022,4,26,15.6,,9.6,,12.6,,5.4,,0.0,,3.2,,,,,,
481,-73.58,45.5,MCTAVISH,7024745,2022-04-27,2022,4,27,9.6,,1.5,,5.6,,12.4,,0.0,,12.2,,,1.0,,32.0,
482,-73.58,45.5,MCTAVISH,7024745,2022-04-28,2022,4,28,10.1,,1.7,,5.9,,12.1,,0.0,,0.0,,,33.0,,41.0,
483,-73.58,45.5,MCTAVISH,7024745,2022-04-29,2022,4,29,13.5,,1.2,,7.3,,10.7,,0.0,,0.0,,,34.0,,40.0,
484,-73.58,45.5,MCTAVISH,7024745,2022-04-30,2022,4,30,15.3,,4.6,,9.9,,8.1,,0.0,,0.0,,,,,,
485,-73.58,45.5,MCTAVISH,7024745,2022-05-01,2022,5,1,19.4,,7.4,,13.4,,4.6,,0.0,,0.0,,,,,,
486,-73.58,45.5,MCTAVISH,7024745,2022-05-02,2022,5,2,17.4,,7.0,,12.2,,5.8,,0.0,,0.0,,,17.0,,36.0,
487,-73.58,45.5,MCTAVISH,7024745,2022-05-03,2022,5,3,18.4,,10.0,,14.2,,3.8,,0.0,,1.6,,,,,,
488,-73.58,45.5,MCTAVISH,7024745,2022-05-04,2022,5,4,16.4,,9.0,,12.7,,5.3,,0.0,,4.6,,,,,,
489,-73.58,45.5,MCTAVISH,7024745,2022-05-05,2022,5,5,17.4,,4.5,,11.0,,7.0,,0.0,,0.0,,,,,,
490,-73.58,45.5,MCTAVISH,7024745,2022-05-06,2022,5,6,14.4,,6.6,,10.5,,7.5,,0.0,,0.0,,,,,,
491,-73.58,45.5,MCTAVISH,7024745,2022-05-07,2022,5,7,14.1,,3.9,,9.0,,9.0,,0.0,,0.0,,,1.0,,34.0,
492,-73.58,45.5,MCTAVISH,7024745,2022-05-08,2022,5,8,18.2,,4.8,,11.5,,6.5,,0.0,,0.0,,,,,,
493,-73.58,45.5,MCTAVISH,7024745,2022-05-09,2022,5,9,23.5,,7.4,,15.4,,2.6,,0.0,,0.0,,,,,,
494,-73.58,45.5,MCTAVISH,7024745,2022-05-10,2022,5,10,25.2,,11.9,,18.6,,0.0,,0.6,,0.4,,,,,,
495,-73.58,45.5,MCTAVISH,7024745,2022-05-11,2022,5,11,28.8,,13.4,,21.1,,0.0,,3.1,,0.0,,,,,,
496,-73.58,45.5,MCTAVISH,7024745,2022-05-12,2022,5,12,31.3,,16.2,,23.8,,0.0,,5.8,,0.2,,,,,,
497,-73.58,45.5,MCTAVISH,7024745,2022-05-13,2022,5,13,31.1,,18.8,,25.0,,0.0,,7.0,,0.0,,,17.0,,33.0,
498,-73.58,45.5,MCTAVISH,7024745,2022-05-14,2022,5,14,32.0,,19.9,,25.9,,0.0,,7.9,,0.0,,,,,,
499,-73.58,45.5,MCTAVISH,7024745,2022-05-15,2022,5,15,24.9,,17.2,,21.0,,0.0,,3.0,,26.9,,,,,,
500,-73.58,45.5,MCTAVISH,7024745,2022-05-16,2022,5,16,24.3,,12.7,,18.5,,0.0,,0.5,,6.9,,,19.0,,40.0,
501,-73.58,45.5,MCTAVISH,7024745,2022-05-17,2022,5,17,16.0,,10.0,,13.0,,5.0,,0.0,,2.2,,,33.0,,32.0,
502,-73.58,45.5,MCTAVISH,7024745,2022-05-18,2022,5,18,17.0,,6.9,,11.9,,6.1,,0.0,,0.0,,,21.0,,31.0,
503,-73.58,45.5,MCTAVISH,7024745,2022-05-19,2022,5,19,14.0,,8.3,,11.1,,6.9,,0.0,,6.9,,,,,,
504,-73.58,45.5,MCTAVISH,7024745,2022-05-20,2022,5,20,25.9,,9.4,,17.7,,0.3,,0.0,,0.2,,,,,,
505,-73.58,45.5,MCTAVISH,7024745,2022-05-21,2022,5,21,31.6,,18.8,,25.2,,0.0,,7.2,,0.2,,,22.0,,32.0,
506,-73.58,45.5,MCTAVISH,7024745,2022-05-22,2022,5,22,25.8,,10.9,,18.4,,0.0,,0.4,,0.0,,,34.0,,34.0,
507,-73.58,45.5,MCTAVISH,7024745,2022-05-23,2022,5,23,16.1,,7.3,,11.7,,6.3,,0.0,,0.0,,,,,,
508,-73.58,45.5,MCTAVISH,7024745,2022-05-24,2022,5,24,18.0,,8.1,,13.0,,5.0,,0.0,,0.0,,,,,,
509,-73.58,45.5,MCTAVISH,7024745,2022-05-25,2022,5,25,23.3,,10.2,,16.8,,1.2,,0.0,,0.0,,,,,,
510,-73.58,45.5,MCTAVISH,7024745,2022-05-26,2022,5,26,23.4,,15.2,,19.3,,0.0,,1.3,,0.0,,,,,,
511,-73.58,45.5,MCTAVISH,7024745,2022-05-27,2022,5,27,21.9,,16.4,,19.1,,0.0,,1.1,,37.1,,,,,,
512,-73.58,45.5,MCTAVISH,7024745,2022-05-28,2022,5,28,20.5,,16.4,,18.5,,0.0,,0.5,,0.8,,,,,,
513,-73.58,45.5,MCTAVISH,7024745,2022-05-29,2022,5,29,25.6,,14.3,,19.9,,0.0,,1.9,,0.0,,,19.0,,31.0,
514,-73.58,45.5,MCTAVISH,7024745,2022-05-30,2022,5,30,27.0,,16.6,,21.8,,0.0,,3.8,,,M,,,,,
515,-73.58,45.5,MCTAVISH,7024745,2022-05-31,2022,5,31,18.9,,11.8,,15.4,,2.6,,0.0,,0.0,,,,,,
516,-73.58,45.5,MCTAVISH,7024745,2022-06-01,2022,6,1,17.2,,12.5,,14.9,,3.1,,0.0,,1.1,,,,,,
517,-73.58,45.5,MCTAVISH,7024745,2022-06-02,2022,6,2,21.5,,11.6,,16.5,,1.5,,0.0,,0.0,,,,,,
518,-73.58,45.5,MCTAVISH,7024745,2022-06-03,2022,6,3,24.2,,15.0,,19.6,,0.0,,1.6,,1.4,,,,,,
519,-73.58,45.5,MCTAVISH,7024745,2022-06-04,2022,6,4,22.2,,12.2,,17.2,,0.8,,0.0,,0.0,,,20.0,,34.0,
520,-73.58,45.5,MCTAVISH,7024745,2022-06-05,2022,6,5,20.7,,11.0,,15.9,,2.1,,0.0,,0.0,,,,,,
521,-73.58,45.5,MCTAVISH,7024745,2022-06-06,2022,6,6,24.9,,13.1,,19.0,,0.0,,1.0,,0.0,,,,,,
522,-73.58,45.5,MCTAVISH,7024745,2022-06-07,2022,6,7,25.4,,16.3,,20.8,,0.0,,2.8,,10.7,,,,,,
523,-73.58,45.5,MCTAVISH,7024745,2022-06-08,2022,6,8,23.8,,16.1,,20.0,,0.0,,2.0,,12.4,,,34.0,,33.0,
524,-73.58,45.5,MCTAVISH,7024745,2022-06-09,2022,6,9,17.9,,13.6,,15.8,,2.2,,0.0,,13.7,,,,,,
525,-73.58,45.5,MCTAVISH,7024745,2022-06-10,2022,6,10,20.5,,13.9,,17.2,,0.8,,0.0,,0.2,,,27.0,,32.0,
526,-73.58,45.5,MCTAVISH,7024745,2022-06-11,2022,6,11,24.8,,13.9,,19.4,,0.0,,1.4,,0.0,,,,,,
527,-73.58,45.5,MCTAVISH,7024745,2022-06-12,2022,6,12,24.9,,15.8,,20.4,,0.0,,2.4,,4.5,,,,,,
528,-73.58,45.5,MCTAVISH,7024745,2022-06-13,2022,6,13,23.1,,16.6,,19.8,,0.0,,1.8,,0.0,,,,,,
529,-73.58,45.5,MCTAVISH,7024745,2022-06-14,2022,6,14,26.5,,15.4,,20.9,,0.0,,2.9,,0.0,,,,,,
530,-73.58,45.5,MCTAVISH,7024745,2022-06-15,2022,6,15,25.1,,14.9,,20.0,,0.0,,2.0,,0.0,,,,,,
531,-73.58,45.5,MCTAVISH,7024745,2022-06-16,2022,6,16,25.8,,18.3,,22.1,,0.0,,4.1,,59.8,,,,,,
532,-73.58,45.5,MCTAVISH,7024745,2022-06-17,2022,6,17,26.6,,10.1,,18.3,,0.0,,0.3,,7.6,,,33.0,,41.0,
533,-73.58,45.5,MCTAVISH,7024745,2022-06-18,2022,6,18,15.3,,8.8,,12.1,,5.9,,0.0,,3.6,,,35.0,,33.0,
534,-73.58,45.5,MCTAVISH,7024745,2022-06-19,2022,6,19,22.1,,9.8,,15.9,,2.1,,0.0,,0.0,,,34.0,,37.0,
535,-73.58,45.5,MCTAVISH,7024745,2022-06-20,2022,6,20,25.1,,14.3,,19.7,,0.0,,1.7,,0.0,,,,,,
536,-73.58,45.5,MCTAVISH,7024745,2022-06-21,2022,6,21,19.8,,14.7,,17.2,,0.8,,0.0,,4.8,,,,,,
537,-73.58,45.5,MCTAVISH,7024745,2022-06-22,2022,6,22,24.1,,14.4,,19.2,,0.0,,1.2,,11.8,,,23.0,,38.0,
538,-73.58,45.5,MCTAVISH,7024745,2022-06-23,2022,6,23,17.9,,14.9,,16.4,,1.6,,0.0,,26.8,,,,,,
539,-73.58,45.5,MCTAVISH,7024745,2022-06-24,2022,6,24,27.1,,15.7,,21.4,,0.0,,3.4,,0.6,,,,,,
540,-73.58,45.5,MCTAVISH,7024745,2022-06-25,2022,6,25,30.0,,19.3,,24.7,,0.0,,6.7,,0.0,,,,,,
541,-73.58,45.5,MCTAVISH,7024745,2022-06-26,2022,6,26,32.3,,20.9,,26.6,,0.0,,8.6,,2.5,,,,,,
542,-73.58,45.5,MCTAVISH,7024745,2022-06-27,2022,6,27,24.3,,16.5,,20.4,,0.0,,2.4,,3.5,,,24.0,,33.0,
543,-73.58,45.5,MCTAVISH,7024745,2022-06-28,2022,6,28,23.5,,16.3,,19.9,,0.0,,1.9,,0.0,,,,,,
544,-73.58,45.5,MCTAVISH,7024745,2022-06-29,2022,6,29,26.4,,15.3,,20.8,,0.0,,2.8,,0.0,,,,,,
545,-73.58,45.5,MCTAVISH,7024745,2022-06-30,2022,6,30,23.5,,14.0,,18.7,,0.0,,0.7,,0.2,,,,,,
546,-73.58,45.5,MCTAVISH,7024745,2022-07-01,2022,7,1,28.1,,19.1,,23.6,,0.0,,5.6,,0.0,,,,,,
547,-73.58,45.5,MCTAVISH,7024745,2022-07-02,2022,7,2,27.0,,18.9,,22.9,,0.0,,4.9,,0.0,,,,,,
548,-73.58,45.5,MCTAVISH,7024745,2022-07-03,2022,7,3,24.6,,16.9,,20.8,,0.0,,2.8,,0.0,,,,,,
549,-73.58,45.5,MCTAVISH,7024745,2022-07-04,2022,7,4,25.9,,16.4,,21.2,,0.0,,3.2,,0.0,,,,,,
550,-73.58,45.5,MCTAVISH,7024745,2022-07-05,2022,7,5,20.7,,16.1,,18.4,,0.0,,0.4,,4.8,,,,,,
551,-73.58,45.5,MCTAVISH,7024745,2022-07-06,2022,7,6,24.2,,15.6,,19.9,,0.0,,1.9,,0.0,,,,,,
552,-73.58,45.5,MCTAVISH,7024745,2022-07-07,2022,7,7,25.2,,14.2,,19.7,,0.0,,1.7,,0.0,,,,,,
553,-73.58,45.5,MCTAVISH,7024745,2022-07-08,2022,7,8,25.9,,15.4,,20.7,,0.0,,2.7,,0.0,,,35.0,,36.0,
554,-73.58,45.5,MCTAVISH,7024745,2022-07-09,2022,7,9,23.0,,12.9,,17.9,,0.1,,0.0,,0.2,,,,,,
555,-73.58,45.5,MCTAVISH,7024745,2022-07-10,2022,7,10,27.1,,16.5,,21.8,,0.0,,3.8,,0.0,,,,,,
556,-73.58,45.5,MCTAVISH,7024745,2022-07-11,2022,7,11,29.7,,19.7,,24.7,,0.0,,6.7,,0.0,,,,,,
557,-73.58,45.5,MCTAVISH,7024745,2022-07-12,2022,7,12,28.6,,18.2,,23.4,,0.0,,5.4,,22.3,,,34.0,,32.0,
558,-73.58,45.5,MCTAVISH,7024745,2022-07-13,2022,7,13,25.6,,18.0,,21.8,,0.0,,3.8,,0.3,,,,,,
559,-73.58,45.5,MCTAVISH,7024745,2022-07-14,2022,7,14,23.4,,17.4,,20.4,,0.0,,2.4,,0.2,,,,,,
560,-73.58,45.5,MCTAVISH,7024745,2022-07-15,2022,7,15,,M,,M,,M,,M,,M,,M,,,M,,M
561,-73.58,45.5,MCTAVISH,7024745,2022-07-16,2022,7,16,28.4,,20.0,,24.2,,0.0,,6.2,,0.0,,,,,,
562,-73.58,45.5,MCTAVISH,7024745,2022-07-17,2022,7,17,30.8,,20.3,,25.6,,0.0,,7.6,,0.0,,,,,,
563,-73.58,45.5,MCTAVISH,7024745,2022-07-18,2022,7,18,28.1,,19.8,,23.9,,0.0,,5.9,,54.3,,,,,,
564,-73.58,45.5,MCTAVISH,7024745,2022-07-19,2022,7,19,29.6,,19.8,,24.7,,0.0,,6.7,,0.0,,,,,,
565,-73.58,45.5,MCTAVISH,7024745,2022-07-20,2022,7,20,31.2,,20.3,,25.7,,0.0,,7.7,,0.0,,,,,,
566,-73.58,45.5,MCTAVISH,7024745,2022-07-21,2022,7,21,30.9,,23.8,,27.3,,0.0,,9.3,,0.0,,,19.0,,33.0,
567,-73.58,45.5,MCTAVISH,7024745,2022-07-22,2022,7,22,29.1,,21.1,,25.1,,0.0,,7.1,,0.0,,,,,,
568,-73.58,45.5,MCTAVISH,7024745,2022-07-23,2022,7,23,30.9,,21.1,,26.0,,0.0,,8.0,,0.0,,,,,,
569,-73.58,45.5,MCTAVISH,7024745,2022-07-24,2022,7,24,30.1,,20.7,,25.4,,0.0,,7.4,,14.7,,,32.0,,34.0,
570,-73.58,45.5,MCTAVISH,7024745,2022-07-25,2022,7,25,26.5,,18.1,,22.3,,0.0,,4.3,,0.6,,,18.0,,36.0,
571,-73.58,45.5,MCTAVISH,7024745,2022-07-26,2022,7,26,25.1,,17.0,,21.1,,0.0,,3.1,,0.0,,,,,,
572,-73.58,45.5,MCTAVISH,7024745,2022-07-27,2022,7,27,27.2,,18.0,,22.6,,0.0,,4.6,,0.0,,,,,,
573,-73.58,45.5,MCTAVISH,7024745,2022-07-28,2022,7,28,30.3,,19.1,,24.7,,0.0,,6.7,,14.6,,,21.0,,32.0,
574,-73.58,45.5,MCTAVISH,7024745,2022-07-29,2022,7,29,25.5,,19.0,,22.3,,0.0,,4.3,,0.0,,,,,,
575,-73.58,45.5,MCTAVISH,7024745,2022-07-30,2022,7,30,23.3,,17.3,,20.3,,0.0,,2.3,,0.0,,,,,,
576,-73.58,45.5,MCTAVISH,7024745,2022-07-31,2022,7,31,26.1,,18.0,,22.1,,0.0,,4.1,,0.0,,,,,,
577,-73.58,45.5,MCTAVISH,7024745,2022-08-01,2022,8,1,29.6,,20.5,,25.0,,0.0,,7.0,,0.0,,,,,,
578,-73.58,45.5,MCTAVISH,7024745,2022-08-02,2022,8,2,28.0,,16.6,,22.3,,0.0,,4.3,,0.7,,,,,,
579,-73.58,45.5,MCTAVISH,7024745,2022-08-03,2022,8,3,26.6,,13.7,,20.1,,0.0,,2.1,,0.0,,,,,,
580,-73.58,45.5,MCTAVISH,7024745,2022-08-04,2022,8,4,26.3,,21.7,,24.0,,0.0,,6.0,,0.0,,,,,,
581,-73.58,45.5,MCTAVISH,7024745,2022-08-05,2022,8,5,27.3,,19.0,,23.2,,0.0,,5.2,,0.0,,,,,,
582,-73.58,45.5,MCTAVISH,7024745,2022-08-06,2022,8,6,32.2,,17.4,,24.8,,0.0,,6.8,,0.0,,,,,,
583,-73.58,45.5,MCTAVISH,7024745,2022-08-07,2022,8,7,31.9,,18.5,,25.2,,0.0,,7.2,,1.9,,,19.0,,37.0,
584,-73.58,45.5,MCTAVISH,7024745,2022-08-08,2022,8,8,18.6,,14.2,,16.4,,1.6,,0.0,,9.6,,,,,,
585,-73.58,45.5,MCTAVISH,7024745,2022-08-09,2022,8,9,18.6,,13.8,,16.2,,1.8,,0.0,,23.7,,,,,,
586,-73.58,45.5,MCTAVISH,7024745,2022-08-10,2022,8,10,24.8,,16.8,,20.8,,0.0,,2.8,,0.0,,,,,,
587,-73.58,45.5,MCTAVISH,7024745,2022-08-11,2022,8,11,25.7,,15.8,,20.8,,0.0,,2.8,,4.5,,,,,,
588,-73.58,45.5,MCTAVISH,7024745,2022-08-12,2022,8,12,20.1,,15.0,,17.5,,0.5,,0.0,,0.0,,,,,,
589,-73.58,45.5,MCTAVISH,7024745,2022-08-13,2022,8,13,25.0,,15.2,,20.1,,0.0,,2.1,,0.0,,,,,,
590,-73.58,45.5,MCTAVISH,7024745,2022-08-14,2022,8,14,26.6,,16.2,,21.4,,0.0,,3.4,,0.0,,,,,,
591,-73.58,45.5,MCTAVISH,7024745,2022-08-15,2022,8,15,27.7,,15.6,,21.7,,0.0,,3.7,,0.0,,,,,,
592,-73.58,45.5,MCTAVISH,7024745,2022-08-16,2022,8,16,28.2,,17.4,,22.8,,0.0,,4.8,,4.0,,,35.0,,33.0,
593,-73.58,45.5,MCTAVISH,7024745,2022-08-17,2022,8,17,26.3,,17.7,,22.0,,0.0,,4.0,,0.0,,,,,,
594,-73.58,45.5,MCTAVISH,7024745,2022-08-18,2022,8,18,22.7,,17.3,,20.0,,0.0,,2.0,,0.9,,,,,,
595,-73.58,45.5,MCTAVISH,7024745,2022-08-19,2022,8,19,29.4,,17.9,,23.7,,0.0,,5.7,,0.0,,,,,,
596,-73.58,45.5,MCTAVISH,7024745,2022-08-20,2022,8,20,31.0,,19.3,,25.1,,0.0,,7.1,,0.0,,,,,,
597,-73.58,45.5,MCTAVISH,7024745,2022-08-21,2022,8,21,30.4,,20.7,,25.5,,0.0,,7.5,,11.0,,,20.0,,39.0,
598,-73.58,45.5,MCTAVISH,7024745,2022-08-22,2022,8,22,27.5,,19.9,,23.7,,0.0,,5.7,,0.2,,,,,,
599,-73.58,45.5,MCTAVISH,7024745,2022-08-23,2022,8,23,24.3,,19.4,,21.9,,0.0,,3.9,,26.2,,,,,,
600,-73.58,45.5,MCTAVISH,7024745,2022-08-24,2022,8,24,27.8,,18.6,,23.2,,0.0,,5.2,,0.0,,,,,,
601,-73.58,45.5,MCTAVISH,7024745,2022-08-25,2022,8,25,23.2,,17.8,,20.5,,0.0,,2.5,,0.0,,,,,,
602,-73.58,45.5,MCTAVISH,7024745,2022-08-26,2022,8,26,20.9,,16.6,,18.8,,0.0,,0.8,,0.0,,,,,,
603,-73.58,45.5,MCTAVISH,7024745,2022-08-27,2022,8,27,22.2,,15.7,,18.9,,0.0,,0.9,,0.4,,,,,,
604,-73.58,45.5,MCTAVISH,7024745,2022-08-28,2022,8,28,27.0,,14.8,,20.9,,0.0,,2.9,,0.3,,,,,,
605,-73.58,45.5,MCTAVISH,7024745,2022-08-29,2022,8,29,31.1,,20.1,,25.6,,0.0,,7.6,,5.4,,,18.0,,34.0,
606,-73.58,45.5,MCTAVISH,7024745,2022-08-30,2022,8,30,29.8,,18.6,,24.2,,0.0,,6.2,,14.6,,,,,,
607,-73.58,45.5,MCTAVISH,7024745,2022-08-31,2022,8,31,23.1,,15.5,,19.3,,0.0,,1.3,,0.8,,,,,,
608,-73.58,45.5,MCTAVISH,7024745,2022-09-01,2022,9,1,17.4,,11.8,,14.6,,3.4,,0.0,,0.2,,,,,,
609,-73.58,45.5,MCTAVISH,7024745,2022-09-02,2022,9,2,24.8,,11.8,,18.3,,0.0,,0.3,,0.0,,,,,,
610,-73.58,45.5,MCTAVISH,7024745,2022-09-03,2022,9,3,27.8,,17.1,,22.4,,0.0,,4.4,,0.6,,,,,,
611,-73.58,45.5,MCTAVISH,7024745,2022-09-04,2022,9,4,20.3,,12.0,,16.1,,1.9,,0.0,,4.1,,,1.0,,34.0,
612,-73.58,45.5,MCTAVISH,7024745,2022-09-05,2022,9,5,19.3,,11.5,,15.4,,2.6,,0.0,,0.0,,,,,,
613,-73.58,45.5,MCTAVISH,7024745,2022-09-06,2022,9,6,21.0,,12.6,,16.8,,1.2,,0.0,,0.0,,,,,,
614,-73.58,45.5,MCTAVISH,7024745,2022-09-07,2022,9,7,25.3,,14.6,,19.9,,0.0,,1.9,,0.0,,,,,,
615,-73.58,45.5,MCTAVISH,7024745,2022-09-08,2022,9,8,27.9,,15.5,,21.7,,0.0,,3.7,,0.0,,,,,,
616,-73.58,45.5,MCTAVISH,7024745,2022-09-09,2022,9,9,27.3,,18.1,,22.7,,0.0,,4.7,,0.0,,,,,,
617,-73.58,45.5,MCTAVISH,7024745,2022-09-10,2022,9,10,28.9,,17.7,,23.3,,0.0,,5.3,,0.0,,,,,,
618,-73.58,45.5,MCTAVISH,7024745,2022-09-11,2022,9,11,29.1,,18.3,,23.7,,0.0,,5.7,,0.3,,,,,,
619,-73.58,45.5,MCTAVISH,7024745,2022-09-12,2022,9,12,27.3,,18.4,,22.9,,0.0,,4.9,,0.2,,,,,,
620,-73.58,45.5,MCTAVISH,7024745,2022-09-13,2022,9,13,23.1,,16.7,,19.9,,0.0,,1.9,,64.4,,,,,,
621,-73.58,45.5,MCTAVISH,7024745,2022-09-14,2022,9,14,23.2,,10.8,,17.0,,1.0,,0.0,,1.7,,,32.0,,37.0,
622,-73.58,45.5,MCTAVISH,7024745,2022-09-15,2022,9,15,17.2,,8.8,,13.0,,5.0,,0.0,,0.0,,,,,,
623,-73.58,45.5,MCTAVISH,7024745,2022-09-16,2022,9,16,17.9,,11.1,,14.5,,3.5,,0.0,,0.0,,,,,,
624,-73.58,45.5,MCTAVISH,7024745,2022-09-17,2022,9,17,19.6,,8.5,,14.0,,4.0,,0.0,,0.0,,,,,,
625,-73.58,45.5,MCTAVISH,7024745,2022-09-18,2022,9,18,16.4,,11.9,,14.1,,3.9,,0.0,,23.4,,,,,,
626,-73.58,45.5,MCTAVISH,7024745,2022-09-19,2022,9,19,13.1,,10.1,,11.6,,6.4,,0.0,,24.9,,,,,,
627,-73.58,45.5,MCTAVISH,7024745,2022-09-20,2022,9,20,14.5,,10.8,,12.6,,5.4,,0.0,,0.2,,,,,,
628,-73.58,45.5,MCTAVISH,7024745,2022-09-21,2022,9,21,18.5,,11.3,,14.9,,3.1,,0.0,,2.2,,,,,,
629,-73.58,45.5,MCTAVISH,7024745,2022-09-22,2022,9,22,19.2,,8.8,,14.0,,4.0,,0.0,,0.9,,,35.0,,37.0,
630,-73.58,45.5,MCTAVISH,7024745,2022-09-23,2022,9,23,13.9,,5.6,,9.8,,8.2,,0.0,,0.0,,,34.0,,34.0,
631,-73.58,45.5,MCTAVISH,7024745,2022-09-24,2022,9,24,19.1,,7.2,,13.2,,4.8,,0.0,,0.0,,,,,,
632,-73.58,45.5,MCTAVISH,7024745,2022-09-25,2022,9,25,17.7,,12.1,,14.9,,3.1,,0.0,,0.0,,,,,,
633,-73.58,45.5,MCTAVISH,7024745,2022-09-26,2022,9,26,17.4,,11.9,,14.6,,3.4,,0.0,,6.5,,,,,,
634,-73.58,45.5,MCTAVISH,7024745,2022-09-27,2022,9,27,16.0,,11.5,,13.7,,4.3,,0.0,,7.5,,,,,,
635,-73.58,45.5,MCTAVISH,7024745,2022-09-28,2022,9,28,17.4,,10.5,,14.0,,4.0,,0.0,,0.3,,,,,,
636,-73.58,45.5,MCTAVISH,7024745,2022-09-29,2022,9,29,13.4,,6.5,,10.0,,8.0,,0.0,,0.0,,,,,,
637,-73.58,45.5,MCTAVISH,7024745,2022-09-30,2022,9,30,17.5,,6.5,,12.0,,6.0,,0.0,,0.0,,,,,,
638,-73.58,45.5,MCTAVISH,7024745,2022-10-01,2022,10,1,16.8,,7.5,,12.1,,5.9,,0.0,,0.0,,,36.0,,33.0,
639,-73.58,45.5,MCTAVISH,7024745,2022-10-02,2022,10,2,12.2,,4.9,,8.5,,9.5,,0.0,,0.0,,,35.0,,34.0,
640,-73.58,45.5,MCTAVISH,7024745,2022-10-03,2022,10,3,15.1,,3.9,,9.5,,8.5,,0.0,,0.0,,,,,,
641,-73.58,45.5,MCTAVISH,7024745,2022-10-04,2022,10,4,18.2,,4.7,,11.4,,6.6,,0.0,,0.2,,,,,,
642,-73.58,45.5,MCTAVISH,7024745,2022-10-05,2022,10,5,21.1,,6.1,,13.6,,4.4,,0.0,,0.5,,,,,,
643,-73.58,45.5,MCTAVISH,7024745,2022-10-06,2022,10,6,22.7,,12.1,,17.4,,0.6,,0.0,,0.0,,,,,,
